Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
004C4187  mov ecx,aoao watermark.4C42D8                                     "disabledskinrect"
004C41A5  mov ecx,aoao watermark.4C42F4                                     "morphing"
004C41BA  mov ecx,aoao watermark.4C4308                                     "morphkind"
004C4328  mov ecx,aoao watermark.4C4420                                     "fontname"
004C433B  mov ecx,aoao watermark.4C4434                                     "fontheight"
004C434E  mov ecx,aoao watermark.4C4448                                     "fontstyle"
004C4361  mov ecx,aoao watermark.4C445C                                     "fontcolor"
004C4374  mov ecx,aoao watermark.4C4470                                     "activefontcolor"
004C4387  mov ecx,aoao watermark.4C4488                                     "downfontcolor"
004C439A  mov ecx,aoao watermark.4C44A0                                     "disabledfontcolor"
004C43AD  mov ecx,aoao watermark.4C44BC                                     "activeskinrect"
004C43C0  mov ecx,aoao watermark.4C44D4                                     "downskinrect"
004C43D6  mov ecx,aoao watermark.4C44EC                                     "disabledskinrect"
004C43EC  mov ecx,aoao watermark.4C4508                                     "morphing"
004C4402  mov ecx,aoao watermark.4C451C                                     "morphkind"
004C4606  mov ecx,aoao watermark.4C46F4                                     "hint"
004C4621  mov ecx,aoao watermark.4C4704                                     "activepictureindex"
004C4633  mov ecx,aoao watermark.4C4720                                     "skinrectinapicture"
004C4649  mov ecx,aoao watermark.4C473C                                     "skinrect"
004C4668  mov ecx,aoao watermark.4C4750                                     "activeskinrect"
004C4687  mov ecx,aoao watermark.4C4768                                     "inactiveskinrect"
004C46A2  mov ecx,aoao watermark.4C4784                                     "morphing"
004C46B4  mov ecx,aoao watermark.4C4798                                     "morphkind"
004C47B9  mov ecx,aoao watermark.4C485C                                     "hint"
004C47CC  mov ecx,aoao watermark.4C486C                                     "activepictureindex"
004C47DF  mov ecx,aoao watermark.4C4888                                     "skinrectinapicture"
004C47F2  mov ecx,aoao watermark.4C48A4                                     "skinrect"
004C4805  mov ecx,aoao watermark.4C48B8                                     "activeskinrect"
004C4818  mov ecx,aoao watermark.4C48D0                                     "inactiveskinrect"
004C482B  mov ecx,aoao watermark.4C48EC                                     "morphing"
004C483E  mov ecx,aoao watermark.4C4900                                     "morphkind"
004C4917  mov ecx,aoao watermark.4C4940                                     "skinrect"
004C4960  mov ecx,aoao watermark.4C497C                                     "skinrect"
004C4A5C  mov ecx,aoao watermark.4C4BB0                                     "windowpictureindex"
004C4A61  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4A72  mov ecx,aoao watermark.4C4BE0                                     "maskpictureindex"
004C4A77  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4A87  mov ecx,aoao watermark.4C4BFC                                     "lefttoppoint"
004C4A8C  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4AA6  mov ecx,aoao watermark.4C4C14                                     "righttoppoint"
004C4AAB  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4AC5  mov ecx,aoao watermark.4C4C2C                                     "leftbottompoint"
004C4ACA  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4AE4  mov ecx,aoao watermark.4C4C44                                     "rightbottompoint"
004C4AE9  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4B07  mov ecx,aoao watermark.4C4C60                                     "itemsrect"
004C4B0C  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4B27  mov ecx,aoao watermark.4C4C74                                     "scrollmarkercolor"
004C4B2C  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4B3D  mov ecx,aoao watermark.4C4C90                                     "scrollmarkeractivecolor"
004C4B42  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4B51  mov ecx,aoao watermark.4C4CB0                                     "leftstretch"
004C4B56  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4B65  mov ecx,aoao watermark.4C4CC4                                     "rightstretch"
004C4B6A  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4B79  mov ecx,aoao watermark.4C4CDC                                     "topstretch"
004C4B7E  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4B8D  mov ecx,aoao watermark.4C4CF0                                     "bottomstretch"
004C4B92  mov edx,aoao watermark.4C4BCC                                     "POPUPWINDOW"
004C4DA7  mov edx,aoao watermark.4C4DFC                                     "Arial"
004C4E2A  mov ecx,aoao watermark.4C4FDC                                     "windowpictureindex"
004C4E2F  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4E40  mov ecx,aoao watermark.4C500C                                     "maskpictureindex"
004C4E45  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4E58  mov ecx,aoao watermark.4C5028                                     "lefttoppoint"
004C4E5D  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4E79  mov ecx,aoao watermark.4C5040                                     "righttoppoint"
004C4E7E  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4E9A  mov ecx,aoao watermark.4C5058                                     "leftbottompoint"
004C4E9F  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4EBB  mov ecx,aoao watermark.4C5070                                     "rightbottompoint"
004C4EC0  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4EDC  mov ecx,aoao watermark.4C508C                                     "clientrect"
004C4EE1  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4EF9  push aoao watermark.4C50A0                                        "Arial"
004C4F02  mov ecx,aoao watermark.4C50B0                                     "fontname"
004C4F07  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4F1F  mov ecx,aoao watermark.4C50C4                                     "fontheight"
004C4F24  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4F33  mov ecx,aoao watermark.4C50D8                                     "fontstyle"
004C4F38  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4F49  mov ecx,aoao watermark.4C50EC                                     "fontcolor"
004C4F4E  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4F5D  mov ecx,aoao watermark.4C5100                                     "leftstretch"
004C4F62  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4F71  mov ecx,aoao watermark.4C5114                                     "rightstretch"
004C4F76  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4F85  mov ecx,aoao watermark.4C512C                                     "topstretch"
004C4F8A  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C4F99  mov ecx,aoao watermark.4C5140                                     "bottomstretch"
004C4F9E  mov edx,aoao watermark.4C4FF8                                     "HINTWINDOW"
004C517B  mov ecx,aoao watermark.4C52BC                                     "itemleftoffset"
004C518F  mov ecx,aoao watermark.4C52D4                                     "itemrightoffset"
004C51A5  mov ecx,aoao watermark.4C52EC                                     "dividerrect"
004C51C2  mov ecx,aoao watermark.4C5300                                     "dividerleftoffset"
004C51D6  mov ecx,aoao watermark.4C531C                                     "dividerrightoffset"
004C51EC  mov ecx,aoao watermark.4C5338                                     "textrect"
004C520A  push aoao watermark.4C534C                                        "Arial"
004C5213  mov ecx,aoao watermark.4C535C                                     "fontname"
004C522E  mov ecx,aoao watermark.4C5370                                     "fontheight"
004C5240  mov ecx,aoao watermark.4C5384                                     "fontstyle"
004C5254  mov ecx,aoao watermark.4C5398                                     "fontcolor"
004C5268  mov ecx,aoao watermark.4C53AC                                     "activefontcolor"
